inst#,actual,predicted,error,prediction
1627,1:?,2:negative,,0.636
1628,1:?,2:negative,,0.818
1629,1:?,3:neutral,,0.56
1630,1:?,3:neutral,,0.56
1631,1:?,1:positive,,0.963
1632,1:?,1:positive,,0.561
1633,1:?,3:neutral,,0.56
1634,1:?,3:neutral,,0.56
1635,1:?,3:neutral,,0.56
1636,1:?,3:neutral,,0.56
1637,1:?,3:neutral,,0.56
1638,1:?,3:neutral,,0.56
1639,1:?,3:neutral,,0.56
1640,1:?,3:neutral,,0.56
1641,1:?,3:neutral,,0.56
1642,1:?,3:neutral,,0.56
1643,1:?,3:neutral,,0.56
1644,1:?,3:neutral,,0.56
1645,1:?,3:neutral,,0.56
1646,1:?,3:neutral,,0.56
1647,1:?,3:neutral,,0.56
1648,1:?,3:neutral,,0.56
1649,1:?,1:positive,,0.566
1650,1:?,3:neutral,,0.56
1651,1:?,1:positive,,0.755
1652,1:?,3:neutral,,0.56
1653,1:?,2:negative,,0.656
1654,1:?,1:positive,,0.682
1655,1:?,3:neutral,,0.56
1656,1:?,3:neutral,,0.56
1657,1:?,3:neutral,,0.56
1658,1:?,3:neutral,,0.56
1659,1:?,3:neutral,,0.56
1660,1:?,1:positive,,0.865
1661,1:?,3:neutral,,0.56
1662,1:?,3:neutral,,0.56
1663,1:?,3:neutral,,0.56
1664,1:?,3:neutral,,0.56
1665,1:?,1:positive,,0.693
1666,1:?,3:neutral,,0.56
1667,1:?,3:neutral,,0.56
1668,1:?,2:negative,,0.579
1669,1:?,3:neutral,,0.56
1670,1:?,3:neutral,,0.56
1671,1:?,3:neutral,,0.56
1672,1:?,3:neutral,,0.56
1673,1:?,3:neutral,,0.56
1674,1:?,3:neutral,,0.56
1675,1:?,3:neutral,,0.56
1676,1:?,3:neutral,,0.56
1677,1:?,2:negative,,0.865
1678,1:?,3:neutral,,0.56
1679,1:?,3:neutral,,0.56
1680,1:?,3:neutral,,0.56
1681,1:?,3:neutral,,0.56
1682,1:?,3:neutral,,0.56
1683,1:?,1:positive,,0.566
1684,1:?,3:neutral,,0.56
1685,1:?,3:neutral,,0.56
1686,1:?,3:neutral,,0.56
1687,1:?,3:neutral,,0.56
1688,1:?,3:neutral,,0.56
1689,1:?,3:neutral,,0.56
1690,1:?,3:neutral,,0.56
1691,1:?,3:neutral,,0.56
1692,1:?,1:positive,,0.602
1693,1:?,3:neutral,,0.56
1694,1:?,3:neutral,,0.56
1695,1:?,3:neutral,,0.56
1696,1:?,3:neutral,,0.56
1697,1:?,3:neutral,,0.56
1698,1:?,1:positive,,0.561
1699,1:?,3:neutral,,0.56
1700,1:?,3:neutral,,0.56
1701,1:?,3:neutral,,0.56
1702,1:?,3:neutral,,0.56
1703,1:?,3:neutral,,0.56
1704,1:?,2:negative,,0.656
1705,1:?,3:neutral,,0.56
1706,1:?,1:positive,,0.682
1707,1:?,1:positive,,0.561
1708,1:?,3:neutral,,0.56
1709,1:?,1:positive,,0.682
1710,1:?,3:neutral,,0.56
1711,1:?,3:neutral,,0.56
1712,1:?,3:neutral,,0.56
1713,1:?,3:neutral,,0.56
1714,1:?,3:neutral,,0.56
1715,1:?,3:neutral,,0.56
1716,1:?,3:neutral,,0.56
1717,1:?,3:neutral,,0.56
1718,1:?,3:neutral,,0.56
1719,1:?,3:neutral,,0.56
1720,1:?,1:positive,,0.675
1721,1:?,3:neutral,,0.56
1722,1:?,2:negative,,0.656
1723,1:?,3:neutral,,0.56
1724,1:?,3:neutral,,0.56
1725,1:?,3:neutral,,0.56
1726,1:?,3:neutral,,0.56
1727,1:?,3:neutral,,0.56
1728,1:?,3:neutral,,0.56
1729,1:?,3:neutral,,0.56
1730,1:?,3:neutral,,0.56
1731,1:?,3:neutral,,0.56
1732,1:?,1:positive,,0.566
1733,1:?,3:neutral,,0.56
1734,1:?,3:neutral,,0.56
1735,1:?,3:neutral,,0.56
1736,1:?,3:neutral,,0.56
1737,1:?,3:neutral,,0.56
1738,1:?,3:neutral,,0.56
1739,1:?,3:neutral,,0.56
1740,1:?,3:neutral,,0.56
1741,1:?,3:neutral,,0.56
1742,1:?,3:neutral,,0.56
1743,1:?,3:neutral,,0.56
1744,1:?,3:neutral,,0.56
1745,1:?,3:neutral,,0.56
1746,1:?,3:neutral,,0.56
1747,1:?,1:positive,,0.566
1748,1:?,3:neutral,,0.56
1749,1:?,3:neutral,,0.56
1750,1:?,3:neutral,,0.56
1751,1:?,1:positive,,0.963
1752,1:?,3:neutral,,0.56
1753,1:?,3:neutral,,0.56
1754,1:?,3:neutral,,0.56
1755,1:?,1:positive,,0.561
1756,1:?,3:neutral,,0.56
1757,1:?,3:neutral,,0.56
1758,1:?,1:positive,,0.963
1759,1:?,3:neutral,,0.56
1760,1:?,3:neutral,,0.56
1761,1:?,3:neutral,,0.56
1762,1:?,3:neutral,,0.56
1763,1:?,1:positive,,0.682
1764,1:?,3:neutral,,0.56
1765,1:?,3:neutral,,0.56
1766,1:?,3:neutral,,0.56
1767,1:?,3:neutral,,0.56
1768,1:?,1:positive,,0.566
1769,1:?,3:neutral,,0.56
1770,1:?,1:positive,,0.682
1771,1:?,1:positive,,0.682
1772,1:?,3:neutral,,0.56
1773,1:?,3:neutral,,0.56
1774,1:?,3:neutral,,0.56
1775,1:?,1:positive,,0.682
1776,1:?,3:neutral,,0.56
1777,1:?,3:neutral,,0.56
1778,1:?,3:neutral,,0.56
1779,1:?,3:neutral,,0.56
1780,1:?,3:neutral,,0.56
1781,1:?,3:neutral,,0.56
1782,1:?,1:positive,,0.682
1783,1:?,3:neutral,,0.56
1784,1:?,3:neutral,,0.56
1785,1:?,3:neutral,,0.56
1786,1:?,3:neutral,,0.56
1787,1:?,3:neutral,,0.56
1788,1:?,1:positive,,0.566
1789,1:?,3:neutral,,0.56
1790,1:?,3:neutral,,0.56
1791,1:?,3:neutral,,0.56
1792,1:?,3:neutral,,0.56
1793,1:?,3:neutral,,0.56
1794,1:?,3:neutral,,0.56
1795,1:?,3:neutral,,0.56
1796,1:?,1:positive,,0.602
1797,1:?,3:neutral,,0.56
1798,1:?,3:neutral,,0.56
1799,1:?,3:neutral,,0.56
1800,1:?,3:neutral,,0.56
1801,1:?,1:positive,,0.755
1802,1:?,3:neutral,,0.56
1803,1:?,3:neutral,,0.56
1804,1:?,1:positive,,0.566
1805,1:?,3:neutral,,0.56
1806,1:?,1:positive,,0.865
1807,1:?,3:neutral,,0.56
1808,1:?,3:neutral,,0.56
1809,1:?,3:neutral,,0.56
1810,1:?,3:neutral,,0.56
1811,1:?,3:neutral,,0.56
1812,1:?,3:neutral,,0.56
1813,1:?,3:neutral,,0.56
1814,1:?,3:neutral,,0.56
1815,1:?,3:neutral,,0.56
1816,1:?,3:neutral,,0.56
1817,1:?,3:neutral,,0.56
1818,1:?,3:neutral,,0.56
1819,1:?,3:neutral,,0.56
1820,1:?,3:neutral,,0.56
1821,1:?,3:neutral,,0.56
1822,1:?,3:neutral,,0.56
1823,1:?,3:neutral,,0.56
1824,1:?,3:neutral,,0.56
1825,1:?,3:neutral,,0.56
1826,1:?,3:neutral,,0.56
1827,1:?,3:neutral,,0.56
1828,1:?,3:neutral,,0.56
1829,1:?,3:neutral,,0.56
1830,1:?,3:neutral,,0.56
1831,1:?,3:neutral,,0.56
1832,1:?,3:neutral,,0.56
1833,1:?,3:neutral,,0.56
1834,1:?,3:neutral,,0.56
1835,1:?,3:neutral,,0.56
1836,1:?,3:neutral,,0.56
1837,1:?,1:positive,,0.921
1838,1:?,3:neutral,,0.56
1839,1:?,1:positive,,0.602
1840,1:?,3:neutral,,0.56
1841,1:?,3:neutral,,0.56
1842,1:?,3:neutral,,0.56
1843,1:?,3:neutral,,0.56
1844,1:?,3:neutral,,0.56
1845,1:?,3:neutral,,0.56
1846,1:?,3:neutral,,0.56
1847,1:?,3:neutral,,0.56
1848,1:?,3:neutral,,0.56
1849,1:?,3:neutral,,0.56
1850,1:?,3:neutral,,0.56
1851,1:?,3:neutral,,0.56
1852,1:?,3:neutral,,0.56
1853,1:?,2:negative,,0.77
1854,1:?,3:neutral,,0.56
1855,1:?,3:neutral,,0.56
1856,1:?,3:neutral,,0.56
1857,1:?,3:neutral,,0.56
1858,1:?,3:neutral,,0.56
1859,1:?,3:neutral,,0.56
1860,1:?,3:neutral,,0.56
1861,1:?,1:positive,,0.566
1862,1:?,3:neutral,,0.56
1863,1:?,3:neutral,,0.56
1864,1:?,3:neutral,,0.56
1865,1:?,3:neutral,,0.56
1866,1:?,3:neutral,,0.56
1867,1:?,3:neutral,,0.56
1868,1:?,3:neutral,,0.56
1869,1:?,2:negative,,0.724
1870,1:?,3:neutral,,0.56
1871,1:?,2:negative,,0.493
1872,1:?,3:neutral,,0.56
1873,1:?,3:neutral,,0.56
1874,1:?,3:neutral,,0.56
1875,1:?,3:neutral,,0.56
1876,1:?,3:neutral,,0.56
1877,1:?,3:neutral,,0.56
1878,1:?,3:neutral,,0.56
1879,1:?,3:neutral,,0.56
1880,1:?,3:neutral,,0.56
1881,1:?,3:neutral,,0.56
1882,1:?,3:neutral,,0.56
1883,1:?,3:neutral,,0.56
1884,1:?,3:neutral,,0.56
1885,1:?,3:neutral,,0.56
1886,1:?,2:negative,,0.493
1887,1:?,3:neutral,,0.56
1888,1:?,3:neutral,,0.56
1889,1:?,3:neutral,,0.56
1890,1:?,3:neutral,,0.56
1891,1:?,3:neutral,,0.56
1892,1:?,3:neutral,,0.56
1893,1:?,3:neutral,,0.56
1894,1:?,1:positive,,0.911
1895,1:?,2:negative,,0.656
1896,1:?,3:neutral,,0.56
1897,1:?,1:positive,,0.911
1898,1:?,3:neutral,,0.56
1899,1:?,3:neutral,,0.521
1900,1:?,3:neutral,,0.56
1901,1:?,3:neutral,,0.56
1902,1:?,3:neutral,,0.56
1903,1:?,3:neutral,,0.56
1904,1:?,3:neutral,,0.56
1905,1:?,3:neutral,,0.56
1906,1:?,3:neutral,,0.56
1907,1:?,3:neutral,,0.56
1908,1:?,3:neutral,,0.56
1909,1:?,3:neutral,,0.56
1910,1:?,3:neutral,,0.56
1911,1:?,1:positive,,0.755
1912,1:?,3:neutral,,0.56
1913,1:?,1:positive,,0.561
1914,1:?,3:neutral,,0.56
1915,1:?,3:neutral,,0.56
1916,1:?,2:negative,,0.579
1917,1:?,1:positive,,0.561
1918,1:?,1:positive,,0.755
1919,1:?,3:neutral,,0.56
1920,1:?,3:neutral,,0.56
1921,1:?,3:neutral,,0.56
1922,1:?,3:neutral,,0.56
1923,1:?,3:neutral,,0.56
1924,1:?,3:neutral,,0.56
1925,1:?,2:negative,,0.511
1926,1:?,3:neutral,,0.56
1927,1:?,3:neutral,,0.56
1928,1:?,3:neutral,,0.56
1929,1:?,3:neutral,,0.56
1930,1:?,3:neutral,,0.56
1931,1:?,3:neutral,,0.56
1932,1:?,3:neutral,,0.56
1933,1:?,3:neutral,,0.56
1934,1:?,3:neutral,,0.56
1935,1:?,3:neutral,,0.56
1936,1:?,3:neutral,,0.56
1937,1:?,3:neutral,,0.56
1938,1:?,3:neutral,,0.56
1939,1:?,3:neutral,,0.56
1940,1:?,2:negative,,0.818
1941,1:?,3:neutral,,0.56
1942,1:?,3:neutral,,0.56
1943,1:?,3:neutral,,0.56
1944,1:?,3:neutral,,0.56
1945,1:?,3:neutral,,0.56
1946,1:?,3:neutral,,0.56
1947,1:?,3:neutral,,0.56
1948,1:?,3:neutral,,0.56
1949,1:?,1:positive,,0.963
1950,1:?,3:neutral,,0.56
1951,1:?,2:negative,,0.802
1952,1:?,1:positive,,0.602
1953,1:?,3:neutral,,0.56
1954,1:?,2:negative,,0.865
1955,1:?,3:neutral,,0.56
1956,1:?,3:neutral,,0.56
1957,1:?,3:neutral,,0.56
1958,1:?,3:neutral,,0.56
1959,1:?,3:neutral,,0.56
1960,1:?,3:neutral,,0.56
1961,1:?,3:neutral,,0.56
1962,1:?,3:neutral,,0.56
1963,1:?,3:neutral,,0.56
1964,1:?,3:neutral,,0.56
1965,1:?,3:neutral,,0.56
1966,1:?,3:neutral,,0.56
1967,1:?,3:neutral,,0.56
1968,1:?,3:neutral,,0.56
1969,1:?,1:positive,,0.602
1970,1:?,1:positive,,0.963
1971,1:?,1:positive,,0.682
1972,1:?,1:positive,,0.5
1973,1:?,3:neutral,,0.56
1974,1:?,3:neutral,,0.56
1975,1:?,3:neutral,,0.56
1976,1:?,3:neutral,,0.56
1977,1:?,1:positive,,0.865
1978,1:?,3:neutral,,0.56
1979,1:?,3:neutral,,0.56
1980,1:?,3:neutral,,0.56
1981,1:?,3:neutral,,0.56
1982,1:?,3:neutral,,0.56
1983,1:?,2:negative,,0.493
1984,1:?,3:neutral,,0.56
1985,1:?,1:positive,,0.675
1986,1:?,3:neutral,,0.56
1987,1:?,3:neutral,,0.56
1988,1:?,1:positive,,0.865
1989,1:?,1:positive,,0.865
1990,1:?,2:negative,,0.511
1991,1:?,3:neutral,,0.56
1992,1:?,3:neutral,,0.56
1993,1:?,3:neutral,,0.56
1994,1:?,3:neutral,,0.56
1995,1:?,3:neutral,,0.56
1996,1:?,3:neutral,,0.56
1997,1:?,3:neutral,,0.56
1998,1:?,1:positive,,0.566
1999,1:?,3:neutral,,0.56
2000,1:?,3:neutral,,0.56
2001,1:?,3:neutral,,0.56
2002,1:?,3:neutral,,0.56
2003,1:?,3:neutral,,0.56
2004,1:?,3:neutral,,0.56
2005,1:?,3:neutral,,0.56
2006,1:?,3:neutral,,0.56
2007,1:?,3:neutral,,0.56
2008,1:?,3:neutral,,0.56
2009,1:?,3:neutral,,0.56
2010,1:?,3:neutral,,0.56
2011,1:?,3:neutral,,0.56
2012,1:?,3:neutral,,0.56
2013,1:?,3:neutral,,0.521
2014,1:?,3:neutral,,0.56
2015,1:?,3:neutral,,0.56
2016,1:?,3:neutral,,0.56
2017,1:?,3:neutral,,0.56
2018,1:?,1:positive,,0.561
2019,1:?,3:neutral,,0.56
2020,1:?,3:neutral,,0.56
2021,1:?,3:neutral,,0.521
2022,1:?,3:neutral,,0.56
2023,1:?,1:positive,,0.865
2024,1:?,3:neutral,,0.56
2025,1:?,2:negative,,0.724
2026,1:?,3:neutral,,0.56
2027,1:?,3:neutral,,0.56
2028,1:?,3:neutral,,0.56
2029,1:?,1:positive,,0.566
2030,1:?,3:neutral,,0.56
2031,1:?,3:neutral,,0.56
2032,1:?,1:positive,,0.566
2033,1:?,3:neutral,,0.56
2034,1:?,3:neutral,,0.56
2035,1:?,3:neutral,,0.56
2036,1:?,1:positive,,0.602
2037,1:?,3:neutral,,0.56
2038,1:?,3:neutral,,0.56
2039,1:?,3:neutral,,0.56
2040,1:?,3:neutral,,0.56
2041,1:?,2:negative,,0.493
2042,1:?,1:positive,,0.682
2043,1:?,3:neutral,,0.56
2044,1:?,3:neutral,,0.56
2045,1:?,3:neutral,,0.56
2046,1:?,3:neutral,,0.56
2047,1:?,3:neutral,,0.56
2048,1:?,3:neutral,,0.56
2049,1:?,3:neutral,,0.56
2050,1:?,3:neutral,,0.56
2051,1:?,3:neutral,,0.56
2052,1:?,3:neutral,,0.56
2053,1:?,3:neutral,,0.56
2054,1:?,3:neutral,,0.56
2055,1:?,3:neutral,,0.56
2056,1:?,3:neutral,,0.56
2057,1:?,1:positive,,0.755
2058,1:?,3:neutral,,0.56
2059,1:?,3:neutral,,0.56
2060,1:?,3:neutral,,0.56
2061,1:?,3:neutral,,0.56
2062,1:?,3:neutral,,0.56
2063,1:?,3:neutral,,0.56
2064,1:?,3:neutral,,0.56
2065,1:?,3:neutral,,0.56
2066,1:?,3:neutral,,0.56
2067,1:?,3:neutral,,0.56
2068,1:?,1:positive,,0.602
2069,1:?,3:neutral,,0.56
2070,1:?,3:neutral,,0.56
2071,1:?,3:neutral,,0.56
2072,1:?,1:positive,,0.755
2073,1:?,3:neutral,,0.56
2074,1:?,3:neutral,,0.56
2075,1:?,3:neutral,,0.56
2076,1:?,3:neutral,,0.56
2077,1:?,2:negative,,0.545
2078,1:?,3:neutral,,0.56
2079,1:?,3:neutral,,0.56
2080,1:?,3:neutral,,0.56
2081,1:?,1:positive,,0.675
2082,1:?,3:neutral,,0.56
2083,1:?,3:neutral,,0.56
2084,1:?,3:neutral,,0.56
2085,1:?,3:neutral,,0.56
2086,1:?,3:neutral,,0.56
2087,1:?,3:neutral,,0.56
2088,1:?,3:neutral,,0.56
2089,1:?,3:neutral,,0.56
2090,1:?,3:neutral,,0.56
2091,1:?,3:neutral,,0.56
2092,1:?,3:neutral,,0.56
2093,1:?,3:neutral,,0.56
2094,1:?,1:positive,,0.693
2095,1:?,3:neutral,,0.56
2096,1:?,3:neutral,,0.56
2097,1:?,3:neutral,,0.56
2098,1:?,3:neutral,,0.56
2099,1:?,3:neutral,,0.56
2100,1:?,3:neutral,,0.56
2101,1:?,3:neutral,,0.56
2102,1:?,3:neutral,,0.56
2103,1:?,3:neutral,,0.56
2104,1:?,3:neutral,,0.56
2105,1:?,1:positive,,0.911
2106,1:?,3:neutral,,0.56
2107,1:?,3:neutral,,0.56
2108,1:?,3:neutral,,0.56
2109,1:?,3:neutral,,0.56
2110,1:?,3:neutral,,0.56
2111,1:?,1:positive,,0.566
2112,1:?,3:neutral,,0.56
2113,1:?,3:neutral,,0.56
2114,1:?,3:neutral,,0.56
2115,1:?,3:neutral,,0.56
2116,1:?,3:neutral,,0.56
2117,1:?,3:neutral,,0.56
2118,1:?,3:neutral,,0.56
2119,1:?,3:neutral,,0.56
2120,1:?,3:neutral,,0.56
2121,1:?,3:neutral,,0.56
2122,1:?,3:neutral,,0.56
2123,1:?,3:neutral,,0.56
2124,1:?,3:neutral,,0.56
2125,1:?,3:neutral,,0.56
2126,1:?,3:neutral,,0.56
2127,1:?,3:neutral,,0.56
2128,1:?,3:neutral,,0.56
2129,1:?,3:neutral,,0.56
2130,1:?,3:neutral,,0.56
2131,1:?,1:positive,,0.865
2132,1:?,1:positive,,0.755
2133,1:?,3:neutral,,0.56
2134,1:?,3:neutral,,0.56
2135,1:?,3:neutral,,0.56
2136,1:?,1:positive,,0.693
2137,1:?,3:neutral,,0.56
2138,1:?,3:neutral,,0.56
2139,1:?,1:positive,,0.566
2140,1:?,3:neutral,,0.56
2141,1:?,3:neutral,,0.56
2142,1:?,3:neutral,,0.56
2143,1:?,2:negative,,0.818
2144,1:?,3:neutral,,0.56
2145,1:?,3:neutral,,0.56
2146,1:?,3:neutral,,0.56
2147,1:?,2:negative,,0.511
2148,1:?,3:neutral,,0.56
2149,1:?,3:neutral,,0.56
2150,1:?,3:neutral,,0.56
2151,1:?,3:neutral,,0.56
2152,1:?,3:neutral,,0.56
2153,1:?,3:neutral,,0.56
2154,1:?,1:positive,,0.755
2155,1:?,3:neutral,,0.56
2156,1:?,3:neutral,,0.56
2157,1:?,3:neutral,,0.56
2158,1:?,3:neutral,,0.56
2159,1:?,1:positive,,0.566
2160,1:?,3:neutral,,0.56
2161,1:?,3:neutral,,0.56
2162,1:?,3:neutral,,0.56
2163,1:?,3:neutral,,0.56
2164,1:?,1:positive,,0.755
2165,1:?,2:negative,,0.579
2166,1:?,3:neutral,,0.521
2167,1:?,1:positive,,0.963
2168,1:?,1:positive,,0.682
2169,1:?,3:neutral,,0.56
2170,1:?,3:neutral,,0.56
2171,1:?,3:neutral,,0.56
2172,1:?,3:neutral,,0.56
2173,1:?,3:neutral,,0.56
2174,1:?,3:neutral,,0.56
2175,1:?,1:positive,,0.566
2176,1:?,3:neutral,,0.56
2177,1:?,1:positive,,0.865
2178,1:?,3:neutral,,0.56
2179,1:?,1:positive,,0.963
2180,1:?,1:positive,,0.566
2181,1:?,3:neutral,,0.56
2182,1:?,3:neutral,,0.56
2183,1:?,3:neutral,,0.56
2184,1:?,3:neutral,,0.56
2185,1:?,3:neutral,,0.56
2186,1:?,3:neutral,,0.56
2187,1:?,3:neutral,,0.56
2188,1:?,3:neutral,,0.56
2189,1:?,3:neutral,,0.56
2190,1:?,3:neutral,,0.56
2191,1:?,3:neutral,,0.56
2192,1:?,3:neutral,,0.56
2193,1:?,3:neutral,,0.56
2194,1:?,1:positive,,0.561
2195,1:?,2:negative,,0.636
2196,1:?,3:neutral,,0.56
2197,1:?,3:neutral,,0.56
2198,1:?,3:neutral,,0.56
2199,1:?,3:neutral,,0.56
2200,1:?,3:neutral,,0.56
2201,1:?,1:positive,,0.963
2202,1:?,3:neutral,,0.56
2203,1:?,3:neutral,,0.56
2204,1:?,3:neutral,,0.56
2205,1:?,3:neutral,,0.56
2206,1:?,1:positive,,0.865
2207,1:?,3:neutral,,0.56
2208,1:?,2:negative,,0.802
2209,1:?,3:neutral,,0.56
2210,1:?,3:neutral,,0.56
2211,1:?,3:neutral,,0.56
2212,1:?,3:neutral,,0.56
2213,1:?,2:negative,,0.579
2214,1:?,3:neutral,,0.521
2215,1:?,3:neutral,,0.56
2216,1:?,1:positive,,0.566
2217,1:?,3:neutral,,0.56
2218,1:?,3:neutral,,0.56
2219,1:?,1:positive,,0.602
2220,1:?,3:neutral,,0.56
2221,1:?,1:positive,,0.566
2222,1:?,3:neutral,,0.56
2223,1:?,3:neutral,,0.56
2224,1:?,1:positive,,0.602
2225,1:?,2:negative,,0.802
2226,1:?,3:neutral,,0.56
2227,1:?,3:neutral,,0.56
2228,1:?,3:neutral,,0.56
2229,1:?,3:neutral,,0.56
2230,1:?,3:neutral,,0.521
2231,1:?,3:neutral,,0.56
2232,1:?,3:neutral,,0.56
2233,1:?,3:neutral,,0.56
2234,1:?,3:neutral,,0.56
2235,1:?,3:neutral,,0.56
2236,1:?,3:neutral,,0.56
2237,1:?,3:neutral,,0.56
2238,1:?,3:neutral,,0.56
2239,1:?,3:neutral,,0.56
2240,1:?,3:neutral,,0.56
2241,1:?,1:positive,,0.566
2242,1:?,3:neutral,,0.56
2243,1:?,2:negative,,0.802
2244,1:?,3:neutral,,0.56
2245,1:?,3:neutral,,0.56
2246,1:?,3:neutral,,0.56
2247,1:?,3:neutral,,0.56
2248,1:?,3:neutral,,0.56
2249,1:?,3:neutral,,0.56
2250,1:?,2:negative,,0.493
2251,1:?,3:neutral,,0.56
2252,1:?,3:neutral,,0.56
2253,1:?,3:neutral,,0.56
2254,1:?,3:neutral,,0.56
2255,1:?,3:neutral,,0.56
2256,1:?,3:neutral,,0.56
2257,1:?,3:neutral,,0.56
2258,1:?,3:neutral,,0.56
2259,1:?,3:neutral,,0.56
2260,1:?,3:neutral,,0.56
2261,1:?,3:neutral,,0.56
2262,1:?,3:neutral,,0.56
2263,1:?,3:neutral,,0.56
2264,1:?,3:neutral,,0.56
2265,1:?,3:neutral,,0.56
2266,1:?,3:neutral,,0.56
2267,1:?,1:positive,,0.963
2268,1:?,3:neutral,,0.56
2269,1:?,3:neutral,,0.56
2270,1:?,1:positive,,0.566
2271,1:?,3:neutral,,0.56
2272,1:?,3:neutral,,0.56
2273,1:?,3:neutral,,0.56
2274,1:?,3:neutral,,0.56
2275,1:?,3:neutral,,0.56
2276,1:?,1:positive,,0.561
2277,1:?,3:neutral,,0.56
2278,1:?,3:neutral,,0.56
2279,1:?,3:neutral,,0.56
2280,1:?,3:neutral,,0.56
2281,1:?,2:negative,,0.579
2282,1:?,3:neutral,,0.56
2283,1:?,3:neutral,,0.56
2284,1:?,3:neutral,,0.56
2285,1:?,3:neutral,,0.56
2286,1:?,3:neutral,,0.56
2287,1:?,3:neutral,,0.56
2288,1:?,3:neutral,,0.56
2289,1:?,3:neutral,,0.56
2290,1:?,1:positive,,0.566
2291,1:?,3:neutral,,0.56
2292,1:?,3:neutral,,0.56
2293,1:?,3:neutral,,0.56
2294,1:?,1:positive,,0.602
2295,1:?,3:neutral,,0.56
2296,1:?,1:positive,,0.602
2297,1:?,2:negative,,0.511
2298,1:?,3:neutral,,0.56
2299,1:?,3:neutral,,0.56
2300,1:?,1:positive,,0.693
2301,1:?,1:positive,,0.755
2302,1:?,3:neutral,,0.56
2303,1:?,3:neutral,,0.56
2304,1:?,3:neutral,,0.56
2305,1:?,3:neutral,,0.56
2306,1:?,1:positive,,0.566
2307,1:?,3:neutral,,0.56
2308,1:?,3:neutral,,0.56
2309,1:?,3:neutral,,0.56
2310,1:?,3:neutral,,0.56
2311,1:?,2:negative,,0.77
2312,1:?,3:neutral,,0.56
2313,1:?,3:neutral,,0.56
2314,1:?,1:positive,,0.865
2315,1:?,3:neutral,,0.56
2316,1:?,3:neutral,,0.56
2317,1:?,3:neutral,,0.56
2318,1:?,3:neutral,,0.56
2319,1:?,1:positive,,0.602
2320,1:?,3:neutral,,0.56
2321,1:?,3:neutral,,0.56
2322,1:?,3:neutral,,0.56
2323,1:?,3:neutral,,0.56
2324,1:?,3:neutral,,0.56
2325,1:?,3:neutral,,0.56
2326,1:?,3:neutral,,0.56
2327,1:?,3:neutral,,0.56
2328,1:?,3:neutral,,0.56
2329,1:?,3:neutral,,0.56
2330,1:?,2:negative,,0.818
2331,1:?,1:positive,,0.566
2332,1:?,3:neutral,,0.56
2333,1:?,3:neutral,,0.56
2334,1:?,3:neutral,,0.56
2335,1:?,3:neutral,,0.56
2336,1:?,3:neutral,,0.56
2337,1:?,3:neutral,,0.56
2338,1:?,3:neutral,,0.56
2339,1:?,1:positive,,0.865
2340,1:?,3:neutral,,0.56
2341,1:?,3:neutral,,0.56
2342,1:?,1:positive,,0.602
2343,1:?,3:neutral,,0.56
2344,1:?,3:neutral,,0.56
2345,1:?,3:neutral,,0.56
2346,1:?,1:positive,,0.566
2347,1:?,3:neutral,,0.56
2348,1:?,3:neutral,,0.521
2349,1:?,3:neutral,,0.56
2350,1:?,3:neutral,,0.56
2351,1:?,2:negative,,0.656
2352,1:?,3:neutral,,0.56
2353,1:?,3:neutral,,0.56
2354,1:?,3:neutral,,0.56
2355,1:?,3:neutral,,0.56
2356,1:?,3:neutral,,0.56
2357,1:?,3:neutral,,0.56
2358,1:?,3:neutral,,0.56
2359,1:?,3:neutral,,0.56
2360,1:?,1:positive,,0.755
2361,1:?,3:neutral,,0.56
2362,1:?,3:neutral,,0.56
2363,1:?,1:positive,,0.865
2364,1:?,3:neutral,,0.56
2365,1:?,3:neutral,,0.56
2366,1:?,3:neutral,,0.56
2367,1:?,3:neutral,,0.56
2368,1:?,3:neutral,,0.56
2369,1:?,3:neutral,,0.56
2370,1:?,3:neutral,,0.56
2371,1:?,3:neutral,,0.56
2372,1:?,3:neutral,,0.56
2373,1:?,1:positive,,0.566
2374,1:?,3:neutral,,0.56
2375,1:?,3:neutral,,0.56
2376,1:?,1:positive,,0.566
2377,1:?,1:positive,,0.755
2378,1:?,1:positive,,0.602
2379,1:?,3:neutral,,0.56
2380,1:?,2:negative,,0.511
2381,1:?,3:neutral,,0.56
2382,1:?,3:neutral,,0.56
2383,1:?,3:neutral,,0.56
2384,1:?,3:neutral,,0.56
2385,1:?,3:neutral,,0.56
2386,1:?,3:neutral,,0.56
2387,1:?,2:negative,,0.802
2388,1:?,3:neutral,,0.56
2389,1:?,3:neutral,,0.56
2390,1:?,3:neutral,,0.56
2391,1:?,3:neutral,,0.56
2392,1:?,1:positive,,0.693
2393,1:?,1:positive,,0.682
2394,1:?,3:neutral,,0.56
2395,1:?,1:positive,,0.602
2396,1:?,3:neutral,,0.56
2397,1:?,3:neutral,,0.56
2398,1:?,3:neutral,,0.56
2399,1:?,3:neutral,,0.56
2400,1:?,3:neutral,,0.56
2401,1:?,3:neutral,,0.56
2402,1:?,3:neutral,,0.56
2403,1:?,1:positive,,0.682
2404,1:?,3:neutral,,0.56
2405,1:?,3:neutral,,0.56
2406,1:?,3:neutral,,0.56
2407,1:?,3:neutral,,0.56
2408,1:?,3:neutral,,0.56
2409,1:?,3:neutral,,0.56
2410,1:?,3:neutral,,0.56
2411,1:?,3:neutral,,0.56
