inst#,actual,predicted,error,prediction
1671,1:?,3:neutral,,0.988
1672,1:?,3:neutral,,0.993
1673,1:?,3:neutral,,0.976
1674,1:?,3:neutral,,0.993
1675,1:?,3:neutral,,0.976
1676,1:?,3:neutral,,0.976
1677,1:?,3:neutral,,0.996
1678,1:?,3:neutral,,0.986
1679,1:?,3:neutral,,0.993
1680,1:?,3:neutral,,0.976
1681,1:?,3:neutral,,0.943
1682,1:?,3:neutral,,0.976
1683,1:?,1:positive,,0.98
1684,1:?,3:neutral,,0.988
1685,1:?,3:neutral,,0.976
1686,1:?,3:neutral,,0.976
1687,1:?,3:neutral,,0.976
1688,1:?,3:neutral,,0.986
1689,1:?,3:neutral,,0.977
1690,1:?,3:neutral,,0.986
1691,1:?,3:neutral,,0.943
1692,1:?,1:positive,,1
1693,1:?,3:neutral,,0.993
1694,1:?,3:neutral,,0.999
1695,1:?,3:neutral,,0.943
1696,1:?,3:neutral,,0.987
1697,1:?,3:neutral,,0.976
1698,1:?,1:positive,,1
1699,1:?,3:neutral,,0.986
1700,1:?,3:neutral,,0.514
1701,1:?,3:neutral,,0.995
1702,1:?,3:neutral,,0.993
1703,1:?,3:neutral,,0.993
1704,1:?,2:negative,,1
1705,1:?,1:positive,,0.619
1706,1:?,1:positive,,1
1707,1:?,1:positive,,1
1708,1:?,3:neutral,,0.986
1709,1:?,1:positive,,1
1710,1:?,3:neutral,,0.993
1711,1:?,3:neutral,,0.976
1712,1:?,3:neutral,,0.977
1713,1:?,3:neutral,,0.976
1714,1:?,3:neutral,,0.993
1715,1:?,3:neutral,,0.976
1716,1:?,3:neutral,,0.997
1717,1:?,3:neutral,,0.978
1718,1:?,3:neutral,,0.978
1719,1:?,3:neutral,,0.976
1720,1:?,1:positive,,1
1721,1:?,3:neutral,,0.986
1722,1:?,2:negative,,1
1723,1:?,3:neutral,,1
1724,1:?,1:positive,,1
1725,1:?,3:neutral,,0.988
1726,1:?,3:neutral,,0.993
1727,1:?,3:neutral,,0.976
1728,1:?,3:neutral,,0.976
1729,1:?,3:neutral,,0.976
1730,1:?,3:neutral,,0.976
1731,1:?,1:positive,,1
1732,1:?,1:positive,,0.981
1733,1:?,3:neutral,,0.976
1734,1:?,3:neutral,,1
1735,1:?,3:neutral,,0.976
1736,1:?,3:neutral,,1
1737,1:?,3:neutral,,0.976
1738,1:?,3:neutral,,1
1739,1:?,3:neutral,,1
1740,1:?,3:neutral,,0.993
1741,1:?,3:neutral,,0.978
1742,1:?,1:positive,,0.617
1743,1:?,3:neutral,,0.993
1744,1:?,3:neutral,,0.977
1745,1:?,3:neutral,,0.993
1746,1:?,3:neutral,,0.976
1747,1:?,1:positive,,1
1748,1:?,3:neutral,,0.986
1749,1:?,3:neutral,,0.988
1750,1:?,3:neutral,,0.986
1751,1:?,1:positive,,1
1752,1:?,1:positive,,0.512
1753,1:?,3:neutral,,0.976
1754,1:?,3:neutral,,0.986
1755,1:?,1:positive,,1
1756,1:?,3:neutral,,0.976
1757,1:?,3:neutral,,0.976
1758,1:?,1:positive,,1
1759,1:?,3:neutral,,0.978
1760,1:?,3:neutral,,0.976
1761,1:?,3:neutral,,0.995
1762,1:?,3:neutral,,0.986
1763,1:?,1:positive,,1
1764,1:?,3:neutral,,0.978
1765,1:?,3:neutral,,0.998
1766,1:?,1:positive,,0.64
1767,1:?,3:neutral,,0.976
1768,1:?,1:positive,,1
1769,1:?,3:neutral,,0.997
1770,1:?,1:positive,,1
1771,1:?,1:positive,,1
1772,1:?,3:neutral,,1
1773,1:?,3:neutral,,0.978
1774,1:?,3:neutral,,0.942
1775,1:?,1:positive,,1
1776,1:?,1:positive,,0.64
1777,1:?,3:neutral,,1
1778,1:?,3:neutral,,0.976
1779,1:?,3:neutral,,0.988
1780,1:?,3:neutral,,0.976
1781,1:?,3:neutral,,0.993
1782,1:?,1:positive,,1
1783,1:?,3:neutral,,0.976
1784,1:?,3:neutral,,0.982
1785,1:?,2:negative,,1
1786,1:?,3:neutral,,0.976
1787,1:?,3:neutral,,0.976
1788,1:?,1:positive,,0.981
1789,1:?,3:neutral,,0.995
1790,1:?,3:neutral,,0.988
1791,1:?,3:neutral,,0.976
1792,1:?,3:neutral,,0.993
1793,1:?,3:neutral,,1
1794,1:?,3:neutral,,0.978
1795,1:?,3:neutral,,0.993
1796,1:?,1:positive,,1
1797,1:?,3:neutral,,0.993
1798,1:?,3:neutral,,0.976
1799,1:?,3:neutral,,0.998
1800,1:?,3:neutral,,0.976
1801,1:?,1:positive,,1
1802,1:?,3:neutral,,0.976
1803,1:?,3:neutral,,0.988
1804,1:?,1:positive,,0.981
1805,1:?,3:neutral,,0.986
1806,1:?,1:positive,,1
1807,1:?,3:neutral,,0.993
1808,1:?,3:neutral,,0.993
1809,1:?,3:neutral,,0.986
1810,1:?,3:neutral,,0.976
1811,1:?,3:neutral,,0.993
1812,1:?,3:neutral,,0.976
1813,1:?,3:neutral,,0.993
1814,1:?,3:neutral,,1
1815,1:?,3:neutral,,0.997
1816,1:?,3:neutral,,1
1817,1:?,3:neutral,,0.988
1818,1:?,3:neutral,,0.986
1819,1:?,3:neutral,,1
1820,1:?,3:neutral,,0.988
1821,1:?,3:neutral,,0.993
1822,1:?,3:neutral,,0.986
1823,1:?,3:neutral,,0.976
1824,1:?,3:neutral,,0.976
1825,1:?,3:neutral,,0.993
1826,1:?,3:neutral,,0.988
1827,1:?,3:neutral,,0.976
1828,1:?,3:neutral,,0.986
1829,1:?,3:neutral,,0.988
1830,1:?,3:neutral,,0.995
1831,1:?,3:neutral,,0.993
1832,1:?,3:neutral,,0.986
1833,1:?,3:neutral,,0.976
1834,1:?,3:neutral,,0.993
1835,1:?,3:neutral,,0.993
1836,1:?,3:neutral,,0.988
1837,1:?,1:positive,,1
1838,1:?,3:neutral,,0.988
1839,1:?,1:positive,,1
1840,1:?,3:neutral,,0.993
1841,1:?,3:neutral,,0.976
1842,1:?,3:neutral,,0.993
1843,1:?,3:neutral,,0.988
1844,1:?,3:neutral,,0.986
1845,1:?,3:neutral,,0.993
1846,1:?,3:neutral,,0.976
1847,1:?,3:neutral,,0.976
1848,1:?,3:neutral,,0.988
1849,1:?,3:neutral,,0.993
1850,1:?,2:negative,,1
1851,1:?,3:neutral,,0.993
1852,1:?,3:neutral,,0.976
1853,1:?,3:neutral,,0.784
1854,1:?,1:positive,,0.505
1855,1:?,3:neutral,,1
1856,1:?,3:neutral,,0.986
1857,1:?,3:neutral,,0.976
1858,1:?,3:neutral,,0.978
1859,1:?,3:neutral,,0.976
1860,1:?,3:neutral,,0.997
1861,1:?,1:positive,,1
1862,1:?,3:neutral,,0.988
1863,1:?,3:neutral,,0.993
1864,1:?,3:neutral,,0.993
1865,1:?,3:neutral,,0.993
1866,1:?,3:neutral,,0.993
1867,1:?,3:neutral,,0.976
1868,1:?,3:neutral,,0.993
1869,1:?,3:neutral,,1
1870,1:?,3:neutral,,1
1871,1:?,1:positive,,1
1872,1:?,3:neutral,,0.976
1873,1:?,2:negative,,1
1874,1:?,3:neutral,,0.976
1875,1:?,3:neutral,,0.976
1876,1:?,3:neutral,,0.976
1877,1:?,3:neutral,,0.993
1878,1:?,3:neutral,,0.976
1879,1:?,3:neutral,,0.993
1880,1:?,3:neutral,,0.993
1881,1:?,3:neutral,,0.978
1882,1:?,3:neutral,,0.976
1883,1:?,3:neutral,,0.993
1884,1:?,3:neutral,,0.978
1885,1:?,3:neutral,,0.976
1886,1:?,1:positive,,1
1887,1:?,3:neutral,,0.993
1888,1:?,3:neutral,,0.976
1889,1:?,3:neutral,,0.986
1890,1:?,3:neutral,,0.993
1891,1:?,3:neutral,,0.976
1892,1:?,3:neutral,,0.986
1893,1:?,3:neutral,,0.993
1894,1:?,1:positive,,1
1895,1:?,2:negative,,1
1896,1:?,3:neutral,,0.906
1897,1:?,3:neutral,,0.958
1898,1:?,3:neutral,,0.976
1899,1:?,3:neutral,,0.936
1900,1:?,3:neutral,,0.978
1901,1:?,3:neutral,,0.995
1902,1:?,3:neutral,,0.993
1903,1:?,3:neutral,,0.976
1904,1:?,3:neutral,,0.988
1905,1:?,3:neutral,,0.986
1906,1:?,3:neutral,,0.993
1907,1:?,3:neutral,,0.976
1908,1:?,3:neutral,,1
1909,1:?,3:neutral,,0.987
1910,1:?,3:neutral,,0.993
1911,1:?,1:positive,,1
1912,1:?,3:neutral,,0.986
1913,1:?,3:neutral,,0.964
1914,1:?,3:neutral,,0.995
1915,1:?,3:neutral,,0.993
1916,1:?,2:negative,,1
1917,1:?,1:positive,,1
1918,1:?,1:positive,,1
1919,1:?,3:neutral,,0.988
1920,1:?,3:neutral,,0.976
1921,1:?,3:neutral,,0.995
1922,1:?,3:neutral,,0.997
1923,1:?,3:neutral,,1
1924,1:?,3:neutral,,1
1925,1:?,3:neutral,,0.993
1926,1:?,3:neutral,,0.987
1927,1:?,3:neutral,,0.976
1928,1:?,3:neutral,,0.993
1929,1:?,3:neutral,,0.997
1930,1:?,3:neutral,,0.976
1931,1:?,3:neutral,,0.993
1932,1:?,3:neutral,,0.986
1933,1:?,3:neutral,,0.997
1934,1:?,3:neutral,,0.976
1935,1:?,3:neutral,,0.987
1936,1:?,3:neutral,,0.906
1937,1:?,3:neutral,,0.993
1938,1:?,3:neutral,,0.988
1939,1:?,1:positive,,0.506
1940,1:?,2:negative,,1
1941,1:?,3:neutral,,0.943
1942,1:?,3:neutral,,0.943
1943,1:?,3:neutral,,0.993
1944,1:?,3:neutral,,0.993
1945,1:?,1:positive,,0.509
1946,1:?,3:neutral,,0.533
1947,1:?,3:neutral,,0.986
1948,1:?,3:neutral,,0.986
1949,1:?,1:positive,,1
1950,1:?,3:neutral,,0.986
1951,1:?,2:negative,,1
1952,1:?,1:positive,,1
1953,1:?,1:positive,,0.509
1954,1:?,3:neutral,,0.996
1955,1:?,3:neutral,,0.993
1956,1:?,3:neutral,,0.988
1957,1:?,3:neutral,,0.993
1958,1:?,3:neutral,,0.988
1959,1:?,3:neutral,,0.993
1960,1:?,3:neutral,,0.986
1961,1:?,3:neutral,,0.997
1962,1:?,3:neutral,,0.993
1963,1:?,3:neutral,,0.987
1964,1:?,3:neutral,,0.976
1965,1:?,3:neutral,,0.995
1966,1:?,3:neutral,,0.976
1967,1:?,3:neutral,,0.976
1968,1:?,3:neutral,,0.976
1969,1:?,1:positive,,1
1970,1:?,1:positive,,1
1971,1:?,1:positive,,1
1972,1:?,3:neutral,,0.95
1973,1:?,3:neutral,,0.976
1974,1:?,3:neutral,,0.976
1975,1:?,3:neutral,,1
1976,1:?,3:neutral,,0.986
1977,1:?,1:positive,,1
1978,1:?,3:neutral,,0.995
1979,1:?,3:neutral,,0.976
1980,1:?,3:neutral,,0.995
1981,1:?,3:neutral,,0.993
1982,1:?,3:neutral,,0.996
1983,1:?,1:positive,,1
1984,1:?,3:neutral,,0.993
1985,1:?,1:positive,,1
1986,1:?,3:neutral,,0.996
1987,1:?,3:neutral,,0.976
1988,1:?,1:positive,,1
1989,1:?,1:positive,,1
1990,1:?,3:neutral,,0.988
1991,1:?,3:neutral,,0.978
1992,1:?,3:neutral,,0.995
1993,1:?,3:neutral,,0.986
1994,1:?,3:neutral,,0.988
1995,1:?,3:neutral,,0.993
1996,1:?,3:neutral,,0.996
1997,1:?,3:neutral,,0.986
1998,1:?,1:positive,,0.981
1999,1:?,3:neutral,,0.995
2000,1:?,3:neutral,,0.978
2001,1:?,3:neutral,,0.987
2002,1:?,3:neutral,,0.976
2003,1:?,3:neutral,,0.995
2004,1:?,3:neutral,,0.993
2005,1:?,3:neutral,,1
2006,1:?,3:neutral,,0.997
2007,1:?,3:neutral,,0.995
2008,1:?,3:neutral,,0.993
2009,1:?,3:neutral,,0.996
2010,1:?,3:neutral,,0.988
2011,1:?,3:neutral,,0.995
2012,1:?,3:neutral,,0.993
2013,1:?,1:positive,,1
2014,1:?,3:neutral,,0.978
2015,1:?,3:neutral,,0.987
2016,1:?,3:neutral,,0.997
2017,1:?,2:negative,,1
2018,1:?,1:positive,,1
2019,1:?,3:neutral,,0.993
2020,1:?,3:neutral,,1
2021,1:?,1:positive,,0.967
2022,1:?,3:neutral,,0.995
2023,1:?,1:positive,,1
2024,1:?,3:neutral,,0.976
2025,1:?,3:neutral,,0.998
2026,1:?,3:neutral,,0.976
2027,1:?,3:neutral,,0.993
2028,1:?,3:neutral,,0.978
2029,1:?,1:positive,,0.981
2030,1:?,3:neutral,,0.976
2031,1:?,3:neutral,,0.978
2032,1:?,1:positive,,0.981
2033,1:?,3:neutral,,0.993
2034,1:?,3:neutral,,0.986
2035,1:?,3:neutral,,0.978
2036,1:?,1:positive,,1
2037,1:?,3:neutral,,0.976
2038,1:?,3:neutral,,0.993
2039,1:?,3:neutral,,0.988
2040,1:?,3:neutral,,0.943
2041,1:?,1:positive,,1
2042,1:?,1:positive,,1
2043,1:?,3:neutral,,0.993
2044,1:?,3:neutral,,0.978
2045,1:?,3:neutral,,0.993
2046,1:?,3:neutral,,0.976
2047,1:?,3:neutral,,0.993
2048,1:?,3:neutral,,0.993
2049,1:?,3:neutral,,0.987
2050,1:?,3:neutral,,0.978
2051,1:?,3:neutral,,0.987
2052,1:?,3:neutral,,0.997
2053,1:?,3:neutral,,0.976
2054,1:?,3:neutral,,0.995
2055,1:?,3:neutral,,0.988
2056,1:?,3:neutral,,0.999
2057,1:?,1:positive,,1
2058,1:?,3:neutral,,0.993
2059,1:?,3:neutral,,0.993
2060,1:?,3:neutral,,0.976
2061,1:?,3:neutral,,1
2062,1:?,3:neutral,,0.993
2063,1:?,1:positive,,0.64
2064,1:?,3:neutral,,0.943
2065,1:?,3:neutral,,0.988
2066,1:?,3:neutral,,0.993
2067,1:?,3:neutral,,0.976
2068,1:?,1:positive,,1
2069,1:?,3:neutral,,0.986
2070,1:?,3:neutral,,0.986
2071,1:?,3:neutral,,0.993
2072,1:?,1:positive,,1
2073,1:?,3:neutral,,0.976
2074,1:?,3:neutral,,0.993
2075,1:?,3:neutral,,0.993
2076,1:?,3:neutral,,0.976
2077,1:?,1:positive,,0.982
2078,1:?,3:neutral,,0.993
2079,1:?,3:neutral,,0.978
2080,1:?,3:neutral,,0.993
2081,1:?,1:positive,,1
2082,1:?,3:neutral,,0.987
2083,1:?,3:neutral,,0.976
2084,1:?,3:neutral,,0.976
2085,1:?,3:neutral,,0.976
2086,1:?,3:neutral,,0.995
2087,1:?,3:neutral,,0.986
2088,1:?,3:neutral,,0.993
2089,1:?,3:neutral,,0.976
2090,1:?,3:neutral,,0.986
2091,1:?,3:neutral,,0.995
2092,1:?,3:neutral,,0.988
2093,1:?,3:neutral,,0.977
2094,1:?,1:positive,,1
2095,1:?,3:neutral,,1
2096,1:?,3:neutral,,0.978
2097,1:?,3:neutral,,0.995
2098,1:?,3:neutral,,0.976
2099,1:?,3:neutral,,0.976
2100,1:?,3:neutral,,0.993
2101,1:?,3:neutral,,0.987
2102,1:?,3:neutral,,0.976
2103,1:?,3:neutral,,0.993
2104,1:?,3:neutral,,0.978
2105,1:?,1:positive,,1
2106,1:?,3:neutral,,0.993
2107,1:?,3:neutral,,0.976
2108,1:?,3:neutral,,0.976
2109,1:?,3:neutral,,0.976
2110,1:?,3:neutral,,0.976
2111,1:?,1:positive,,0.963
2112,1:?,3:neutral,,0.978
2113,1:?,3:neutral,,0.995
2114,1:?,3:neutral,,0.999
2115,1:?,3:neutral,,0.988
2116,1:?,3:neutral,,0.976
2117,1:?,3:neutral,,0.986
2118,1:?,3:neutral,,0.995
2119,1:?,3:neutral,,0.993
2120,1:?,3:neutral,,0.987
2121,1:?,3:neutral,,0.993
2122,1:?,3:neutral,,0.993
2123,1:?,3:neutral,,0.997
2124,1:?,3:neutral,,0.995
2125,1:?,3:neutral,,0.976
2126,1:?,1:positive,,1
2127,1:?,3:neutral,,0.96
2128,1:?,3:neutral,,0.978
2129,1:?,3:neutral,,0.986
2130,1:?,3:neutral,,0.658
2131,1:?,1:positive,,1
2132,1:?,1:positive,,1
2133,1:?,3:neutral,,0.976
2134,1:?,3:neutral,,0.993
2135,1:?,3:neutral,,0.943
2136,1:?,1:positive,,1
2137,1:?,3:neutral,,0.977
2138,1:?,3:neutral,,0.978
2139,1:?,1:positive,,1
2140,1:?,3:neutral,,0.976
2141,1:?,3:neutral,,0.993
2142,1:?,3:neutral,,0.976
2143,1:?,3:neutral,,0.993
2144,1:?,3:neutral,,0.986
2145,1:?,3:neutral,,0.993
2146,1:?,3:neutral,,0.993
2147,1:?,3:neutral,,0.976
2148,1:?,3:neutral,,0.995
2149,1:?,3:neutral,,0.988
2150,1:?,3:neutral,,0.993
2151,1:?,1:positive,,0.621
2152,1:?,3:neutral,,0.978
2153,1:?,3:neutral,,0.993
2154,1:?,1:positive,,1
2155,1:?,3:neutral,,0.988
2156,1:?,3:neutral,,0.527
2157,1:?,3:neutral,,0.993
2158,1:?,3:neutral,,0.988
2159,1:?,1:positive,,0.98
2160,1:?,3:neutral,,0.998
2161,1:?,3:neutral,,0.976
2162,1:?,3:neutral,,0.993
2163,1:?,3:neutral,,0.976
2164,1:?,1:positive,,1
2165,1:?,2:negative,,1
2166,1:?,1:positive,,0.938
2167,1:?,1:positive,,1
2168,1:?,3:neutral,,0.947
2169,1:?,3:neutral,,0.976
2170,1:?,3:neutral,,0.976
2171,1:?,3:neutral,,0.986
2172,1:?,3:neutral,,0.993
2173,1:?,3:neutral,,0.976
2174,1:?,3:neutral,,1
2175,1:?,3:neutral,,1
2176,1:?,3:neutral,,0.976
2177,1:?,1:positive,,1
2178,1:?,3:neutral,,0.978
2179,1:?,1:positive,,1
2180,1:?,1:positive,,1
2181,1:?,3:neutral,,0.978
2182,1:?,3:neutral,,0.942
2183,1:?,3:neutral,,0.993
2184,1:?,3:neutral,,0.993
2185,1:?,3:neutral,,0.976
2186,1:?,3:neutral,,0.993
2187,1:?,3:neutral,,0.993
2188,1:?,3:neutral,,0.976
2189,1:?,3:neutral,,0.993
2190,1:?,3:neutral,,0.976
2191,1:?,3:neutral,,0.986
2192,1:?,3:neutral,,0.998
2193,1:?,3:neutral,,0.976
2194,1:?,1:positive,,1
2195,1:?,3:neutral,,0.995
2196,1:?,3:neutral,,1
2197,1:?,3:neutral,,0.988
2198,1:?,3:neutral,,0.988
2199,1:?,3:neutral,,0.997
2200,1:?,1:positive,,0.641
2201,1:?,1:positive,,1
2202,1:?,3:neutral,,0.976
2203,1:?,3:neutral,,0.996
2204,1:?,3:neutral,,0.993
2205,1:?,3:neutral,,0.976
2206,1:?,1:positive,,1
2207,1:?,3:neutral,,0.997
2208,1:?,3:neutral,,0.981
2209,1:?,1:positive,,0.64
2210,1:?,3:neutral,,0.978
2211,1:?,3:neutral,,0.976
2212,1:?,3:neutral,,0.976
2213,1:?,2:negative,,1
2214,1:?,1:positive,,0.999
2215,1:?,3:neutral,,0.986
2216,1:?,1:positive,,0.981
2217,1:?,3:neutral,,1
2218,1:?,3:neutral,,0.976
2219,1:?,1:positive,,1
2220,1:?,3:neutral,,0.986
2221,1:?,1:positive,,0.979
2222,1:?,3:neutral,,0.993
2223,1:?,3:neutral,,0.976
2224,1:?,1:positive,,1
2225,1:?,2:negative,,1
2226,1:?,3:neutral,,0.998
2227,1:?,3:neutral,,0.993
2228,1:?,3:neutral,,0.997
2229,1:?,3:neutral,,0.976
2230,1:?,1:positive,,0.647
2231,1:?,3:neutral,,0.986
2232,1:?,3:neutral,,0.978
2233,1:?,3:neutral,,0.658
2234,1:?,3:neutral,,1
2235,1:?,3:neutral,,0.976
2236,1:?,3:neutral,,0.993
2237,1:?,3:neutral,,0.993
2238,1:?,3:neutral,,0.658
2239,1:?,3:neutral,,0.986
2240,1:?,3:neutral,,0.976
2241,1:?,1:positive,,0.981
2242,1:?,3:neutral,,0.972
2243,1:?,2:negative,,1
2244,1:?,3:neutral,,0.976
2245,1:?,3:neutral,,0.978
2246,1:?,3:neutral,,0.995
2247,1:?,3:neutral,,0.976
2248,1:?,3:neutral,,0.993
2249,1:?,3:neutral,,0.976
2250,1:?,1:positive,,1
2251,1:?,3:neutral,,0.993
2252,1:?,3:neutral,,0.976
2253,1:?,3:neutral,,0.988
2254,1:?,3:neutral,,0.976
2255,1:?,3:neutral,,0.976
2256,1:?,3:neutral,,1
2257,1:?,3:neutral,,0.976
2258,1:?,3:neutral,,0.986
2259,1:?,3:neutral,,0.987
2260,1:?,3:neutral,,0.988
2261,1:?,3:neutral,,0.993
2262,1:?,3:neutral,,0.658
2263,1:?,3:neutral,,0.997
2264,1:?,3:neutral,,0.978
2265,1:?,3:neutral,,0.976
2266,1:?,1:positive,,1
2267,1:?,1:positive,,1
2268,1:?,3:neutral,,0.988
2269,1:?,3:neutral,,0.986
2270,1:?,1:positive,,0.98
2271,1:?,3:neutral,,0.976
2272,1:?,3:neutral,,0.995
2273,1:?,3:neutral,,0.997
2274,1:?,3:neutral,,0.977
2275,1:?,3:neutral,,0.993
2276,1:?,1:positive,,1
2277,1:?,3:neutral,,0.993
2278,1:?,3:neutral,,0.976
2279,1:?,3:neutral,,0.986
2280,1:?,3:neutral,,0.993
2281,1:?,2:negative,,1
2282,1:?,3:neutral,,0.976
2283,1:?,3:neutral,,0.986
2284,1:?,3:neutral,,0.993
2285,1:?,3:neutral,,0.988
2286,1:?,3:neutral,,0.976
2287,1:?,3:neutral,,0.993
2288,1:?,3:neutral,,0.993
2289,1:?,3:neutral,,0.978
2290,1:?,1:positive,,0.981
2291,1:?,2:negative,,1
2292,1:?,3:neutral,,1
2293,1:?,3:neutral,,0.986
2294,1:?,1:positive,,1
2295,1:?,3:neutral,,0.993
2296,1:?,1:positive,,1
2297,1:?,3:neutral,,0.988
2298,1:?,3:neutral,,0.993
2299,1:?,3:neutral,,0.976
2300,1:?,1:positive,,1
2301,1:?,1:positive,,1
2302,1:?,3:neutral,,0.995
2303,1:?,3:neutral,,0.976
2304,1:?,3:neutral,,0.976
2305,1:?,3:neutral,,0.976
2306,1:?,1:positive,,0.981
2307,1:?,3:neutral,,0.986
2308,1:?,2:negative,,1
2309,1:?,3:neutral,,0.993
2310,1:?,3:neutral,,0.993
2311,1:?,3:neutral,,0.997
2312,1:?,3:neutral,,0.978
2313,1:?,3:neutral,,0.976
2314,1:?,1:positive,,1
2315,1:?,3:neutral,,0.997
2316,1:?,3:neutral,,0.993
2317,1:?,3:neutral,,0.978
2318,1:?,3:neutral,,0.978
2319,1:?,1:positive,,1
2320,1:?,3:neutral,,0.976
2321,1:?,1:positive,,0.639
2322,1:?,3:neutral,,0.993
2323,1:?,3:neutral,,0.997
2324,1:?,3:neutral,,0.995
2325,1:?,1:positive,,0.618
2326,1:?,3:neutral,,0.996
2327,1:?,3:neutral,,0.526
2328,1:?,3:neutral,,0.995
2329,1:?,3:neutral,,0.986
2330,1:?,3:neutral,,0.988
2331,1:?,1:positive,,0.981
2332,1:?,3:neutral,,0.976
2333,1:?,3:neutral,,0.846
2334,1:?,3:neutral,,0.995
2335,1:?,3:neutral,,0.988
2336,1:?,3:neutral,,0.976
2337,1:?,3:neutral,,1
2338,1:?,3:neutral,,0.978
2339,1:?,1:positive,,1
2340,1:?,3:neutral,,0.978
2341,1:?,3:neutral,,0.993
2342,1:?,1:positive,,1
2343,1:?,3:neutral,,0.993
2344,1:?,3:neutral,,0.988
2345,1:?,3:neutral,,0.993
2346,1:?,1:positive,,0.981
2347,1:?,3:neutral,,0.978
2348,1:?,1:positive,,0.968
2349,1:?,3:neutral,,0.976
2350,1:?,3:neutral,,1
2351,1:?,2:negative,,1
2352,1:?,3:neutral,,0.978
2353,1:?,3:neutral,,0.976
2354,1:?,3:neutral,,0.976
2355,1:?,3:neutral,,0.976
2356,1:?,3:neutral,,1
2357,1:?,3:neutral,,0.993
2358,1:?,3:neutral,,0.993
2359,1:?,1:positive,,1
2360,1:?,1:positive,,1
2361,1:?,3:neutral,,0.986
2362,1:?,3:neutral,,0.976
2363,1:?,1:positive,,1
2364,1:?,3:neutral,,0.988
2365,1:?,3:neutral,,0.998
2366,1:?,3:neutral,,0.997
2367,1:?,3:neutral,,0.993
2368,1:?,3:neutral,,0.998
2369,1:?,3:neutral,,0.988
2370,1:?,3:neutral,,0.993
2371,1:?,3:neutral,,0.988
2372,1:?,3:neutral,,1
2373,1:?,1:positive,,0.981
2374,1:?,3:neutral,,1
2375,1:?,3:neutral,,0.986
2376,1:?,1:positive,,0.98
2377,1:?,1:positive,,1
2378,1:?,1:positive,,1
2379,1:?,1:positive,,1
2380,1:?,3:neutral,,0.943
2381,1:?,3:neutral,,0.976
2382,1:?,3:neutral,,0.993
2383,1:?,3:neutral,,0.988
2384,1:?,3:neutral,,0.999
2385,1:?,3:neutral,,0.993
2386,1:?,3:neutral,,0.993
2387,1:?,2:negative,,1
2388,1:?,3:neutral,,0.976
2389,1:?,3:neutral,,0.976
2390,1:?,3:neutral,,0.976
2391,1:?,3:neutral,,0.976
2392,1:?,1:positive,,1
2393,1:?,1:positive,,1
2394,1:?,3:neutral,,0.986
2395,1:?,1:positive,,1
2396,1:?,3:neutral,,0.993
2397,1:?,3:neutral,,0.993
2398,1:?,3:neutral,,0.993
2399,1:?,3:neutral,,0.976
2400,1:?,3:neutral,,0.993
2401,1:?,3:neutral,,0.988
2402,1:?,3:neutral,,1
2403,1:?,1:positive,,1
2404,1:?,3:neutral,,0.976
2405,1:?,3:neutral,,0.978
2406,1:?,3:neutral,,0.993
2407,1:?,3:neutral,,0.995
2408,1:?,3:neutral,,1
2409,1:?,3:neutral,,0.977
2410,1:?,3:neutral,,0.993
2411,1:?,3:neutral,,0.993
2412,1:?,3:neutral,,0.978
2413,1:?,3:neutral,,0.993
2414,1:?,3:neutral,,0.734
2415,1:?,3:neutral,,1
2416,1:?,1:positive,,1
2417,1:?,3:neutral,,0.993
2418,1:?,2:negative,,1
2419,1:?,3:neutral,,0.993
2420,1:?,3:neutral,,1
2421,1:?,3:neutral,,0.993
2422,1:?,3:neutral,,0.993
2423,1:?,3:neutral,,0.978
2424,1:?,1:positive,,1
2425,1:?,3:neutral,,0.995
2426,1:?,2:negative,,1
2427,1:?,2:negative,,1
2428,1:?,3:neutral,,0.986
2429,1:?,3:neutral,,0.993
2430,1:?,3:neutral,,0.976
2431,1:?,3:neutral,,0.987
2432,1:?,3:neutral,,0.976
2433,1:?,3:neutral,,1
2434,1:?,3:neutral,,0.988
2435,1:?,2:negative,,1
2436,1:?,3:neutral,,0.978
2437,1:?,3:neutral,,1
2438,1:?,3:neutral,,0.96
2439,1:?,3:neutral,,0.993
2440,1:?,3:neutral,,0.986
2441,1:?,3:neutral,,0.976
2442,1:?,3:neutral,,0.746
2443,1:?,3:neutral,,0.96
2444,1:?,3:neutral,,0.526
2445,1:?,3:neutral,,0.993
2446,1:?,3:neutral,,0.993
2447,1:?,3:neutral,,0.988
2448,1:?,3:neutral,,0.993
2449,1:?,3:neutral,,0.993
2450,1:?,3:neutral,,0.986
2451,1:?,1:positive,,1
2452,1:?,3:neutral,,0.995
2453,1:?,3:neutral,,0.993
2454,1:?,3:neutral,,0.993
2455,1:?,1:positive,,1
2456,1:?,3:neutral,,0.978
2457,1:?,3:neutral,,0.995
2458,1:?,1:positive,,1
2459,1:?,3:neutral,,0.997
2460,1:?,2:negative,,1
2461,1:?,1:positive,,0.641
2462,1:?,3:neutral,,0.976
2463,1:?,3:neutral,,0.993
2464,1:?,3:neutral,,0.999
2465,1:?,3:neutral,,0.976
2466,1:?,3:neutral,,0.986
2467,1:?,3:neutral,,0.993
2468,1:?,3:neutral,,0.986
2469,1:?,3:neutral,,0.976
2470,1:?,1:positive,,1
2471,1:?,3:neutral,,0.986
2472,1:?,3:neutral,,0.997
2473,1:?,3:neutral,,0.978
